pitch_type;game_date;release_speed;player_name;events;description;zone;p_throws;home_team;away_team
CU;11/09/2017;81.5;Aaron Judge;null;called_strike;8;R;TB;NYY
FT;11/09/2017;91.0;Aaron Judge;null;foul;1;R;TB;NYY
FF;11/09/2017;92.3;Aaron Judge;walk;ball;12;R;TB;NYY
CU;11/09/2017;71.7;Aaron Judge;null;ball;14;R;TB;NYY
FC;11/09/2017;84.5;Aaron Judge;null;ball;14;R;TB;NYY
FC;11/09/2017;84.8;Aaron Judge;null;ball;14;R;TB;NYY
FC;11/09/2017;84.2;Aaron Judge;strikeout;swinging_strike;14;R;TB;NYY
FC;11/09/2017;85.7;Aaron Judge;null;swinging_strike;14;R;TB;NYY
FC;11/09/2017;86.1;Aaron Judge;null;ball;14;R;TB;NYY
FF;11/09/2017;91.8;Aaron Judge;null;foul;6;R;TB;NYY
CH;10/09/2017;93.0;Aaron Judge;home_run;hit_into_play_score;2;L;TEX;NYY
SI;10/09/2017;92.6;Aaron Judge;null;ball;14;L;TEX;NYY
CH;10/09/2017;94.0;Aaron Judge;null;foul;2;L;TEX;NYY
SI;10/09/2017;84.9;Aaron Judge;null;ball;14;L;TEX;NYY
SI;10/09/2017;83.6;Aaron Judge;null;foul;7;L;TEX;NYY
SI;10/09/2017;84.6;Aaron Judge;null;called_strike;8;L;TEX;NYY
FF;10/09/2017;93.6;Aaron Judge;home_run;hit_into_play_score;5;R;TEX;NYY
FT;10/09/2017;93.7;Aaron Judge;null;foul;7;R;TEX;NYY
FT;10/09/2017;93.1;Aaron Judge;null;foul;7;R;TEX;NYY
FF;10/09/2017;92.8;Aaron Judge;null;ball;14;R;TEX;NYY
FF;10/09/2017;92.3;Aaron Judge;null;called_strike;9;R;TEX;NYY
CU;10/09/2017;80.2;Aaron Judge;null;ball;9;R;TEX;NYY
FT;10/09/2017;92.9;Aaron Judge;null;ball;14;R;TEX;NYY
CU;10/09/2017;65.1;Aaron Judge;sac_fly;hit_into_play_score;3;R;TEX;NYY
CU;10/09/2017;65.0;Aaron Judge;walk;ball;13;R;TEX;NYY
CU;10/09/2017;65.9;Aaron Judge;null;ball;11;R;TEX;NYY
CU;10/09/2017;64.4;Aaron Judge;null;swinging_strike;8;R;TEX;NYY
FF;10/09/2017;85.6;Aaron Judge;null;foul;4;R;TEX;NYY
CU;10/09/2017;65.0;Aaron Judge;null;ball;11;R;TEX;NYY
FF;10/09/2017;86.1;Aaron Judge;null;ball;12;R;TEX;NYY
CH;09/09/2017;70.7;Aaron Judge;force_out;hit_into_play;9;L;TEX;NYY
FT;09/09/2017;88.3;Aaron Judge;null;foul;4;L;TEX;NYY
CH;09/09/2017;70.4;Aaron Judge;null;foul;14;L;TEX;NYY
CH;09/09/2017;74.2;Aaron Judge;null;called_strike;4;L;TEX;NYY
CH;09/09/2017;70.3;Aaron Judge;null;ball;12;L;TEX;NYY
FT;09/09/2017;88.1;Aaron Judge;null;ball;14;L;TEX;NYY
SL;09/09/2017;88.7;Aaron Judge;field_out;hit_into_play;9;R;TEX;NYY
SL;09/09/2017;90.3;Aaron Judge;null;ball;14;R;TEX;NYY
FT;09/09/2017;96.4;Aaron Judge;strikeout;swinging_strike;11;R;TEX;NYY
FT;09/09/2017;94.9;Aaron Judge;null;foul;6;R;TEX;NYY
FT;09/09/2017;95.2;Aaron Judge;null;called_strike;9;R;TEX;NYY
FT;09/09/2017;96.9;Aaron Judge;walk;ball;12;R;TEX;NYY
SL;09/09/2017;89.8;Aaron Judge;null;foul;5;R;TEX;NYY
FT;09/09/2017;95.8;Aaron Judge;null;foul;6;R;TEX;NYY
FT;09/09/2017;94.8;Aaron Judge;null;foul;4;R;TEX;NYY
SL;09/09/2017;89.4;Aaron Judge;null;called_strike;14;R;TEX;NYY
FT;09/09/2017;94.6;Aaron Judge;null;called_strike;9;R;TEX;NYY
FT;09/09/2017;94.1;Aaron Judge;null;ball;14;R;TEX;NYY
SL;09/09/2017;89.4;Aaron Judge;null;ball;14;R;TEX;NYY
FT;09/09/2017;95.7;Aaron Judge;null;ball;14;R;TEX;NYY
FC;08/09/2017;88.8;Aaron Judge;strikeout;swinging_strike;14;R;TEX;NYY
FC;08/09/2017;89.7;Aaron Judge;null;foul;6;R;TEX;NYY
FF;08/09/2017;94.4;Aaron Judge;null;foul;5;R;TEX;NYY
FC;08/09/2017;89.8;Aaron Judge;null;ball;14;R;TEX;NYY
FC;08/09/2017;90.8;Aaron Judge;null;swinging_strike;6;R;TEX;NYY
FF;08/09/2017;94.3;Aaron Judge;null;ball;11;R;TEX;NYY
FF;08/09/2017;96.9;Aaron Judge;strikeout;called_strike;9;R;TEX;NYY
SL;08/09/2017;85.1;Aaron Judge;null;blocked_ball;14;R;TEX;NYY
SL;08/09/2017;83.8;Aaron Judge;null;ball;14;R;TEX;NYY
FF;08/09/2017;94.4;Aaron Judge;null;called_strike;14;R;TEX;NYY
SL;08/09/2017;84.4;Aaron Judge;null;called_strike;14;R;TEX;NYY
FF;08/09/2017;93.0;Aaron Judge;double;hit_into_play_no_out;1;L;TEX;NYY
FT;08/09/2017;95.2;Aaron Judge;strikeout;called_strike;7;L;TEX;NYY
SL;08/09/2017;86.5;Aaron Judge;null;ball;13;L;TEX;NYY
CU;08/09/2017;84.7;Aaron Judge;null;foul;1;L;TEX;NYY
FF;08/09/2017;95.4;Aaron Judge;null;ball;14;L;TEX;NYY
FF;08/09/2017;93.6;Aaron Judge;null;ball;13;L;TEX;NYY
SL;08/09/2017;85.0;Aaron Judge;null;swinging_strike;13;L;TEX;NYY
FT;08/09/2017;94.0;Aaron Judge;field_out;hit_into_play;6;L;TEX;NYY
FF;08/09/2017;93.4;Aaron Judge;null;ball;1;L;TEX;NYY
FF;08/09/2017;94.0;Aaron Judge;null;ball;13;L;TEX;NYY
FF;07/09/2017;96.9;Aaron Judge;strikeout;swinging_strike;11;R;BAL;NYY
FF;07/09/2017;96.1;Aaron Judge;null;ball;12;R;BAL;NYY
FF;07/09/2017;95.7;Aaron Judge;null;foul;11;R;BAL;NYY
FF;07/09/2017;93.4;Aaron Judge;null;swinging_strike;2;R;BAL;NYY
FF;07/09/2017;93.4;Aaron Judge;field_out;hit_into_play;6;R;BAL;NYY
SL;07/09/2017;79.1;Aaron Judge;null;called_strike;2;R;BAL;NYY
SL;07/09/2017;90.0;Aaron Judge;strikeout;swinging_strike_blocked;14;R;BAL;NYY
SL;07/09/2017;87.9;Aaron Judge;null;foul;5;R;BAL;NYY
SL;07/09/2017;87.5;Aaron Judge;null;called_strike;4;R;BAL;NYY
FT;07/09/2017;92.0;Aaron Judge;null;called_strike;8;R;BAL;NYY
FF;07/09/2017;91.9;Aaron Judge;null;ball;11;R;BAL;NYY
FT;07/09/2017;92.2;Aaron Judge;null;ball;13;R;BAL;NYY
FS;07/09/2017;83.9;Aaron Judge;walk;blocked_ball;14;R;BAL;NYY
FF;07/09/2017;97.0;Aaron Judge;null;ball;13;R;BAL;NYY
SL;07/09/2017;83.6;Aaron Judge;null;blocked_ball;14;R;BAL;NYY
FS;07/09/2017;83.4;Aaron Judge;null;swinging_strike;14;R;BAL;NYY
FS;07/09/2017;82.9;Aaron Judge;null;called_strike;13;R;BAL;NYY
FF;07/09/2017;95.3;Aaron Judge;null;ball;13;R;BAL;NYY
FF;07/09/2017;93.1;Aaron Judge;home_run;hit_into_play_score;2;R;BAL;NYY
FF;07/09/2017;93.4;Aaron Judge;null;ball;3;R;BAL;NYY
SL;05/09/2017;88.0;Aaron Judge;strikeout;called_strike;8;R;BAL;NYY
FF;05/09/2017;97.1;Aaron Judge;null;foul;8;R;BAL;NYY
FF;05/09/2017;95.8;Aaron Judge;null;swinging_strike;11;R;BAL;NYY
FF;05/09/2017;95.5;Aaron Judge;null;foul;5;R;BAL;NYY
FF;05/09/2017;91.7;Aaron Judge;field_out;hit_into_play;11;R;BAL;NYY
FT;05/09/2017;90.0;Aaron Judge;null;called_strike;6;R;BAL;NYY
SL;05/09/2017;82.7;Aaron Judge;null;swinging_strike;5;R;BAL;NYY
FF;05/09/2017;90.0;Aaron Judge;null;ball;14;R;BAL;NYY
FT;05/09/2017;97.3;Aaron Judge;single;hit_into_play_no_out;4;R;BAL;NYY
FT;05/09/2017;97.0;Aaron Judge;null;ball;13;R;BAL;NYY
FT;05/09/2017;96.6;Aaron Judge;null;called_strike;6;R;BAL;NYY
FT;05/09/2017;97.5;Aaron Judge;null;ball;14;R;BAL;NYY
FT;05/09/2017;96.4;Aaron Judge;null;foul;4;R;BAL;NYY
FT;05/09/2017;97.1;Aaron Judge;null;ball;11;R;BAL;NYY
FF;05/09/2017;90.6;Aaron Judge;walk;ball;14;R;BAL;NYY
FF;05/09/2017;91.1;Aaron Judge;null;ball;14;R;BAL;NYY
KC;05/09/2017;77.6;Aaron Judge;null;called_strike;8;R;BAL;NYY
KC;05/09/2017;78.8;Aaron Judge;null;ball;13;R;BAL;NYY
FT;05/09/2017;91.6;Aaron Judge;null;ball;13;R;BAL;NYY
FF;05/09/2017;91.0;Aaron Judge;field_out;hit_into_play;7;R;BAL;NYY
FF;05/09/2017;89.8;Aaron Judge;null;foul;9;R;BAL;NYY
FF;05/09/2017;89.9;Aaron Judge;null;ball;14;R;BAL;NYY
FF;04/09/2017;96.3;Aaron Judge;walk;ball;14;R;BAL;NYY
SI;04/09/2017;94.6;Aaron Judge;null;called_strike;6;R;BAL;NYY
SL;04/09/2017;84.4;Aaron Judge;null;ball;13;R;BAL;NYY
SI;04/09/2017;95.1;Aaron Judge;null;ball;13;R;BAL;NYY
SI;04/09/2017;95.4;Aaron Judge;null;ball;14;R;BAL;NYY
SL;04/09/2017;84.9;Aaron Judge;null;called_strike;7;R;BAL;NYY
FF;04/09/2017;95.3;Aaron Judge;single;hit_into_play_no_out;7;R;BAL;NYY
SI;04/09/2017;98.8;Aaron Judge;walk;ball;14;R;BAL;NYY
SI;04/09/2017;98.2;Aaron Judge;null;called_strike;14;R;BAL;NYY
SL;04/09/2017;83.9;Aaron Judge;null;ball;14;R;BAL;NYY
SL;04/09/2017;90.7;Aaron Judge;null;ball;14;R;BAL;NYY
SI;04/09/2017;97.3;Aaron Judge;null;called_strike;8;R;BAL;NYY
SI;04/09/2017;97.7;Aaron Judge;null;ball;14;R;BAL;NYY
SL;04/09/2017;82.6;Aaron Judge;walk;ball;14;R;BAL;NYY
FF;04/09/2017;91.7;Aaron Judge;null;foul;1;R;BAL;NYY
CH;04/09/2017;83.3;Aaron Judge;null;ball;14;R;BAL;NYY
SL;04/09/2017;82.5;Aaron Judge;null;ball;1;R;BAL;NYY
FF;04/09/2017;94.3;Aaron Judge;null;ball;12;R;BAL;NYY
FF;04/09/2017;93.3;Aaron Judge;walk;ball;11;R;BAL;NYY
SL;04/09/2017;82.1;Aaron Judge;null;ball;11;R;BAL;NYY
FF;04/09/2017;92.8;Aaron Judge;null;ball;14;R;BAL;NYY
SL;04/09/2017;83.7;Aaron Judge;null;ball;11;R;BAL;NYY
SL;03/09/2017;84.1;Aaron Judge;field_out;hit_into_play;9;R;NYY;BOS
FF;03/09/2017;94.7;Aaron Judge;null;ball;11;R;NYY;BOS
FF;03/09/2017;93.7;Aaron Judge;home_run;hit_into_play_score;1;R;NYY;BOS
FF;03/09/2017;93.6;Aaron Judge;null;foul;4;R;NYY;BOS
SL;03/09/2017;87.7;Aaron Judge;null;ball;14;R;NYY;BOS
FT;03/09/2017;97.9;Aaron Judge;force_out;hit_into_play;11;R;NYY;BOS
SL;03/09/2017;81.7;Aaron Judge;strikeout;called_strike;9;L;NYY;BOS
SL;03/09/2017;82.7;Aaron Judge;null;ball;14;L;NYY;BOS
FF;03/09/2017;95.6;Aaron Judge;null;foul;12;L;NYY;BOS
SL;03/09/2017;82.4;Aaron Judge;null;called_strike;8;L;NYY;BOS
SL;03/09/2017;80.5;Aaron Judge;null;ball;14;L;NYY;BOS
FF;03/09/2017;93.4;Aaron Judge;null;foul;1;L;NYY;BOS
FF;03/09/2017;98.0;Aaron Judge;strikeout;swinging_strike;3;L;NYY;BOS
FF;03/09/2017;96.7;Aaron Judge;null;foul;1;L;NYY;BOS
FF;03/09/2017;98.5;Aaron Judge;null;ball;11;L;NYY;BOS
SL;03/09/2017;83.4;Aaron Judge;null;called_strike;3;L;NYY;BOS
KC;02/09/2017;81.9;Aaron Judge;strikeout;called_strike;8;R;NYY;BOS
KC;02/09/2017;82.5;Aaron Judge;null;blocked_ball;14;R;NYY;BOS
FF;02/09/2017;91.8;Aaron Judge;null;foul;14;R;NYY;BOS
FC;02/09/2017;89.3;Aaron Judge;null;ball;14;R;NYY;BOS
FC;02/09/2017;87.8;Aaron Judge;null;swinging_strike;14;R;NYY;BOS
FF;02/09/2017;93.1;Aaron Judge;field_out;hit_into_play;4;L;NYY;BOS
FF;02/09/2017;93.1;Aaron Judge;null;ball;12;L;NYY;BOS
KC;02/09/2017;82.1;Aaron Judge;strikeout;swinging_strike;13;L;NYY;BOS
FF;02/09/2017;94.1;Aaron Judge;null;ball;13;L;NYY;BOS
FF;02/09/2017;94.1;Aaron Judge;null;foul;4;L;NYY;BOS
KC;02/09/2017;82.3;Aaron Judge;null;ball;13;L;NYY;BOS
KC;02/09/2017;81.6;Aaron Judge;null;foul;8;L;NYY;BOS
FF;02/09/2017;92.6;Aaron Judge;null;foul;13;L;NYY;BOS
FF;02/09/2017;92.4;Aaron Judge;null;ball;13;L;NYY;BOS
FF;02/09/2017;92.1;Aaron Judge;null;called_strike;8;L;NYY;BOS
FF;02/09/2017;93.6;Aaron Judge;field_out;hit_into_play;7;L;NYY;BOS
FF;02/09/2017;93.7;Aaron Judge;null;foul;1;L;NYY;BOS
FF;02/09/2017;93.7;Aaron Judge;null;foul;5;L;NYY;BOS
KC;02/09/2017;79.9;Aaron Judge;null;called_strike;7;L;NYY;BOS
KC;02/09/2017;80.1;Aaron Judge;null;ball;13;L;NYY;BOS
FF;02/09/2017;90.0;Aaron Judge;null;ball;13;L;NYY;BOS
FF;02/09/2017;92.5;Aaron Judge;null;called_strike;4;L;NYY;BOS
KC;02/09/2017;79.9;Aaron Judge;null;blocked_ball;13;L;NYY;BOS
FF;01/09/2017;93.3;Aaron Judge;field_out;hit_into_play;4;R;NYY;BOS
SL;01/09/2017;87.8;Aaron Judge;null;ball;14;R;NYY;BOS
SI;01/09/2017;90.5;Aaron Judge;field_out;hit_into_play;11;R;NYY;BOS
CU;01/09/2017;73.8;Aaron Judge;strikeout;swinging_strike;14;R;NYY;BOS
SI;01/09/2017;91.6;Aaron Judge;null;ball;14;R;NYY;BOS
CU;01/09/2017;74.1;Aaron Judge;null;ball;14;R;NYY;BOS
SI;01/09/2017;90.7;Aaron Judge;null;foul;11;R;NYY;BOS
SI;01/09/2017;90.2;Aaron Judge;null;called_strike;8;R;NYY;BOS
FC;01/09/2017;85.7;Aaron Judge;null;ball;14;R;NYY;BOS
FC;01/09/2017;85.9;Aaron Judge;double;hit_into_play_score;9;R;NYY;BOS
SI;01/09/2017;92.0;Aaron Judge;null;ball;13;R;NYY;BOS
FC;01/09/2017;85.3;Aaron Judge;null;foul;14;R;NYY;BOS
FC;01/09/2017;85.7;Aaron Judge;null;swinging_strike;14;R;NYY;BOS
SI;01/09/2017;91.2;Aaron Judge;null;ball;13;R;NYY;BOS
FC;01/09/2017;85.6;Aaron Judge;null;swinging_strike;9;R;NYY;BOS
SI;01/09/2017;90.5;Aaron Judge;null;ball;14;R;NYY;BOS
FT;31/08/2017;95.8;Aaron Judge;walk;ball;12;R;NYY;BOS
FT;31/08/2017;94.5;Aaron Judge;null;ball;13;R;NYY;BOS
SL;31/08/2017;88.3;Aaron Judge;null;ball;14;R;NYY;BOS
FT;31/08/2017;95.3;Aaron Judge;null;ball;12;R;NYY;BOS
SL;31/08/2017;85.0;Aaron Judge;field_out;hit_into_play;8;L;NYY;BOS
FF;31/08/2017;93.3;Aaron Judge;field_out;hit_into_play;1;L;NYY;BOS
CH;31/08/2017;87.0;Aaron Judge;null;foul;9;L;NYY;BOS
CH;31/08/2017;87.0;Aaron Judge;null;ball;14;L;NYY;BOS
SL;31/08/2017;83.5;Aaron Judge;null;called_strike;6;L;NYY;BOS
CH;31/08/2017;89.5;Aaron Judge;walk;blocked_ball;13;L;NYY;BOS
FF;31/08/2017;95.9;Aaron Judge;null;foul;6;L;NYY;BOS
FF;31/08/2017;95.4;Aaron Judge;null;foul;1;L;NYY;BOS
FF;31/08/2017;94.6;Aaron Judge;null;ball;12;L;NYY;BOS
CH;31/08/2017;86.7;Aaron Judge;null;ball;14;L;NYY;BOS
FC;31/08/2017;87.8;Aaron Judge;null;ball;11;L;NYY;BOS
SL;31/08/2017;83.8;Aaron Judge;null;called_strike;6;L;NYY;BOS
FF;30/08/2017;93.9;Aaron Judge;strikeout;swinging_strike;11;R;NYY;CLE
KC;30/08/2017;85.3;Aaron Judge;null;swinging_strike;14;R;NYY;CLE
KC;30/08/2017;85.3;Aaron Judge;null;ball;11;R;NYY;CLE
KC;30/08/2017;85.6;Aaron Judge;null;ball;14;R;NYY;CLE
KC;30/08/2017;86.4;Aaron Judge;null;called_strike;9;R;NYY;CLE
KC;30/08/2017;85.6;Aaron Judge;null;ball;13;R;NYY;CLE
FT;30/08/2017;96.3;Aaron Judge;field_out;hit_into_play;1;R;NYY;CLE
FC;30/08/2017;86.5;Aaron Judge;walk;ball;12;L;NYY;CLE
CH;30/08/2017;82.4;Aaron Judge;null;ball;14;L;NYY;CLE
FF;30/08/2017;86.3;Aaron Judge;null;ball;12;L;NYY;CLE
FC;30/08/2017;84.9;Aaron Judge;null;foul;11;L;NYY;CLE
FC;30/08/2017;84.8;Aaron Judge;null;ball;14;L;NYY;CLE
FC;30/08/2017;84.9;Aaron Judge;null;called_strike;6;L;NYY;CLE
FC;30/08/2017;84.6;Aaron Judge;strikeout;called_strike;3;L;NYY;CLE
FC;30/08/2017;86.2;Aaron Judge;null;ball;13;L;NYY;CLE
FC;30/08/2017;85.5;Aaron Judge;null;called_strike;6;L;NYY;CLE
FC;30/08/2017;85.2;Aaron Judge;null;ball;13;L;NYY;CLE
FF;30/08/2017;84.0;Aaron Judge;null;swinging_strike;11;L;NYY;CLE
FF;30/08/2017;86.5;Aaron Judge;single;hit_into_play_no_out;2;L;NYY;CLE
FC;30/08/2017;84.5;Aaron Judge;null;foul;1;L;NYY;CLE
CH;30/08/2017;79.7;Aaron Judge;null;ball;14;L;NYY;CLE
FC;30/08/2017;83.0;Aaron Judge;null;ball;13;L;NYY;CLE
FT;27/08/2017;97.3;Aaron Judge;strikeout;called_strike;8;R;NYY;SEA
FF;27/08/2017;96.2;Aaron Judge;null;swinging_strike;13;R;NYY;SEA
SL;27/08/2017;86.1;Aaron Judge;null;ball;11;R;NYY;SEA
FT;27/08/2017;95.5;Aaron Judge;null;ball;13;R;NYY;SEA
SL;27/08/2017;84.9;Aaron Judge;null;ball;3;R;NYY;SEA
SL;27/08/2017;87.7;Aaron Judge;null;swinging_strike;9;R;NYY;SEA
FF;27/08/2017;98.5;Aaron Judge;walk;ball;14;R;NYY;SEA
SL;27/08/2017;85.5;Aaron Judge;null;blocked_ball;14;R;NYY;SEA
FF;27/08/2017;96.7;Aaron Judge;null;ball;14;R;NYY;SEA
SL;27/08/2017;84.6;Aaron Judge;null;ball;13;R;NYY;SEA
SL;27/08/2017;76.0;Aaron Judge;double;hit_into_play_no_out;5;L;NYY;SEA
SI;27/08/2017;87.3;Aaron Judge;null;ball;14;L;NYY;SEA
FF;27/08/2017;91.1;Aaron Judge;strikeout;called_strike;4;L;NYY;SEA
SL;27/08/2017;80.7;Aaron Judge;null;swinging_strike;7;L;NYY;SEA
SI;27/08/2017;89.2;Aaron Judge;null;foul;6;L;NYY;SEA
SL;27/08/2017;79.5;Aaron Judge;walk;ball;13;L;NYY;SEA
SI;27/08/2017;88.3;Aaron Judge;null;called_strike;9;L;NYY;SEA
CH;27/08/2017;79.5;Aaron Judge;null;ball;14;L;NYY;SEA
SI;27/08/2017;87.3;Aaron Judge;null;ball;12;L;NYY;SEA
SI;27/08/2017;88.4;Aaron Judge;null;ball;12;L;NYY;SEA
CH;26/08/2017;83.2;Aaron Judge;strikeout;swinging_strike;13;R;NYY;SEA
SL;26/08/2017;82.6;Aaron Judge;null;ball;14;R;NYY;SEA
SI;26/08/2017;91.2;Aaron Judge;null;ball;14;R;NYY;SEA
SI;26/08/2017;90.6;Aaron Judge;null;foul;13;R;NYY;SEA
SL;26/08/2017;79.7;Aaron Judge;null;foul;14;R;NYY;SEA
SL;26/08/2017;80.5;Aaron Judge;null;blocked_ball;14;R;NYY;SEA
SL;26/08/2017;80.9;Aaron Judge;null;swinging_strike;14;R;NYY;SEA
SI;26/08/2017;89.2;Aaron Judge;null;called_strike;8;R;NYY;SEA
FF;26/08/2017;91.2;Aaron Judge;strikeout;called_strike;6;R;NYY;SEA
FF;26/08/2017;91.8;Aaron Judge;null;ball;14;R;NYY;SEA
SL;26/08/2017;80.7;Aaron Judge;null;swinging_strike;8;R;NYY;SEA
SL;26/08/2017;79.9;Aaron Judge;null;ball;11;R;NYY;SEA
SL;26/08/2017;81.8;Aaron Judge;null;called_strike;7;R;NYY;SEA
CH;26/08/2017;91.3;Aaron Judge;field_out;hit_into_play;2;R;NYY;SEA
SL;26/08/2017;89.1;Aaron Judge;null;foul;9;R;NYY;SEA
CU;26/08/2017;81.4;Aaron Judge;strikeout;foul_tip;13;R;NYY;SEA
CU;26/08/2017;80.1;Aaron Judge;null;swinging_strike;8;R;NYY;SEA
FT;26/08/2017;91.5;Aaron Judge;null;called_strike;14;R;NYY;SEA
CU;26/08/2017;80.5;Aaron Judge;field_out;hit_into_play;4;R;NYY;SEA
CH;26/08/2017;90.0;Aaron Judge;null;called_strike;7;R;NYY;SEA
FT;26/08/2017;92.4;Aaron Judge;null;ball;14;R;NYY;SEA
CH;26/08/2017;84.2;Aaron Judge;null;foul;13;R;NYY;SEA
FF;26/08/2017;89.3;Aaron Judge;null;ball;12;R;NYY;SEA
FF;26/08/2017;92.2;Aaron Judge;null;ball;14;R;NYY;SEA
FF;25/08/2017;89.4;Aaron Judge;field_out;hit_into_play;5;R;NYY;SEA
FC;25/08/2017;87.3;Aaron Judge;null;foul;3;R;NYY;SEA
FF;25/08/2017;95.4;Aaron Judge;walk;ball;12;R;NYY;SEA
FF;25/08/2017;94.3;Aaron Judge;null;called_strike;14;R;NYY;SEA
FF;25/08/2017;94.2;Aaron Judge;null;foul;2;R;NYY;SEA
FT;25/08/2017;93.5;Aaron Judge;null;ball;12;R;NYY;SEA
FF;25/08/2017;94.3;Aaron Judge;null;ball;14;R;NYY;SEA
FC;25/08/2017;91.7;Aaron Judge;null;ball;14;R;NYY;SEA
SL;25/08/2017;83.2;Aaron Judge;field_out;hit_into_play;4;R;NYY;SEA
FF;25/08/2017;93.1;Aaron Judge;null;ball;11;R;NYY;SEA
FF;25/08/2017;92.0;Aaron Judge;field_out;hit_into_play;9;L;NYY;SEA
FF;25/08/2017;92.3;Aaron Judge;null;foul;7;L;NYY;SEA
FS;25/08/2017;84.4;Aaron Judge;field_out;hit_into_play;5;L;NYY;SEA
FF;25/08/2017;93.9;Aaron Judge;null;ball;13;L;NYY;SEA
SL;25/08/2017;80.6;Aaron Judge;null;foul;6;L;NYY;SEA
SL;25/08/2017;81.9;Aaron Judge;null;ball;12;L;NYY;SEA
FF;25/08/2017;94.0;Aaron Judge;null;foul;5;L;NYY;SEA
FF;25/08/2017;93.1;Aaron Judge;null;foul;6;L;NYY;SEA
FF;25/08/2017;93.0;Aaron Judge;null;ball;14;L;NYY;SEA
FT;24/08/2017;93.3;Aaron Judge;force_out;hit_into_play;11;R;DET;NYY
SL;24/08/2017;88.6;Aaron Judge;null;called_strike;9;R;DET;NYY
SL;24/08/2017;86.3;Aaron Judge;strikeout;swinging_strike;14;R;DET;NYY
SL;24/08/2017;88.5;Aaron Judge;null;swinging_strike;14;R;DET;NYY
SL;24/08/2017;86.5;Aaron Judge;null;ball;14;R;DET;NYY
FF;24/08/2017;95.0;Aaron Judge;null;foul;5;R;DET;NYY
FF;24/08/2017;96.1;Aaron Judge;field_out;hit_into_play;11;R;DET;NYY
FT;24/08/2017;95.8;Aaron Judge;null;foul;4;R;DET;NYY
FF;24/08/2017;95.2;Aaron Judge;single;hit_into_play_no_out;1;R;DET;NYY
SL;24/08/2017;88.2;Aaron Judge;null;ball;14;R;DET;NYY
SL;24/08/2017;88.4;Aaron Judge;null;ball;14;R;DET;NYY
FF;24/08/2017;95.2;Aaron Judge;null;called_strike;9;R;DET;NYY
SL;24/08/2017;89.0;Aaron Judge;null;swinging_strike;14;R;DET;NYY
FT;23/08/2017;92.7;Aaron Judge;strikeout;swinging_strike;12;L;DET;NYY
CH;23/08/2017;86.3;Aaron Judge;null;ball;12;L;DET;NYY
FT;23/08/2017;92.6;Aaron Judge;null;ball;11;L;DET;NYY
CH;23/08/2017;86.6;Aaron Judge;null;called_strike;12;L;DET;NYY
FT;23/08/2017;92.3;Aaron Judge;null;foul;4;L;DET;NYY
FT;23/08/2017;91.1;Aaron Judge;null;ball;14;L;DET;NYY
FF;23/08/2017;90.4;Aaron Judge;field_out;hit_into_play;9;R;DET;NYY
FF;23/08/2017;91.7;Aaron Judge;double;hit_into_play_score;5;R;DET;NYY
FF;23/08/2017;91.6;Aaron Judge;null;ball;14;R;DET;NYY
SL;23/08/2017;85.3;Aaron Judge;null;foul;5;R;DET;NYY
FF;23/08/2017;91.6;Aaron Judge;null;ball;11;R;DET;NYY
CU;23/08/2017;80.4;Aaron Judge;null;foul;8;R;DET;NYY
FF;23/08/2017;91.4;Aaron Judge;null;called_strike;6;R;DET;NYY
SL;23/08/2017;87.0;Aaron Judge;null;ball;14;R;DET;NYY
SL;23/08/2017;86.6;Aaron Judge;null;swinging_strike;14;R;DET;NYY
SL;23/08/2017;86.1;Aaron Judge;single;hit_into_play_no_out;9;R;DET;NYY
FF;23/08/2017;91.6;Aaron Judge;null;ball;11;R;DET;NYY
FF;23/08/2017;91.7;Aaron Judge;null;foul;6;R;DET;NYY
FF;23/08/2017;92.2;Aaron Judge;null;foul;6;R;DET;NYY
CU;22/08/2017;81.8;Aaron Judge;single;hit_into_play_score;5;R;DET;NYY
SL;22/08/2017;89.6;Aaron Judge;null;foul;2;R;DET;NYY
FF;22/08/2017;93.9;Aaron Judge;walk;ball;14;R;DET;NYY
SL;22/08/2017;89.1;Aaron Judge;null;foul;5;R;DET;NYY
FF;22/08/2017;93.4;Aaron Judge;null;ball;11;R;DET;NYY
SL;22/08/2017;89.1;Aaron Judge;null;foul;14;R;DET;NYY
CU;22/08/2017;82.7;Aaron Judge;null;blocked_ball;14;R;DET;NYY
FF;22/08/2017;92.9;Aaron Judge;null;foul;5;R;DET;NYY
FF;22/08/2017;94.2;Aaron Judge;null;ball;14;R;DET;NYY
SL;22/08/2017;89.0;Aaron Judge;null;foul;6;R;DET;NYY
FF;22/08/2017;92.0;Aaron Judge;walk;ball;13;L;DET;NYY
CH;22/08/2017;79.4;Aaron Judge;null;swinging_strike;9;L;DET;NYY
FF;22/08/2017;91.6;Aaron Judge;null;foul;5;L;DET;NYY
FF;22/08/2017;91.6;Aaron Judge;null;ball;13;L;DET;NYY
FF;22/08/2017;91.3;Aaron Judge;null;ball;14;L;DET;NYY
CU;22/08/2017;72.8;Aaron Judge;null;ball;14;L;DET;NYY
FF;22/08/2017;93.4;Aaron Judge;walk;ball;13;L;DET;NYY
CH;22/08/2017;81.0;Aaron Judge;null;ball;14;L;DET;NYY
FT;22/08/2017;89.6;Aaron Judge;null;ball;13;L;DET;NYY
FF;22/08/2017;94.8;Aaron Judge;null;foul;9;L;DET;NYY
